Date, Instance, Algorithm, RandSeed, Duration, Optima
2026-02-19 23:15:38, QWH-50-70-66.txt, SRLS, 22, 4.894, 0
2026-02-19 23:15:47, QWH-50-70-66.txt, SRLS, 23, 8.689, 0
2026-02-19 23:15:54, QWH-50-70-66.txt, SRLS, 24, 6.365, 0
2026-02-19 23:15:55, QWH-50-70-66.txt, SRLS, 25, 0.729, 0
2026-02-19 23:15:55, QWH-50-70-66.txt, SRLS, 26, 0.770, 0
2026-02-19 23:16:00, QWH-50-70-66.txt, SRLS, 27, 4.850, 0
2026-02-19 23:16:06, QWH-50-70-66.txt, SRLS, 28, 5.413, 0
2026-02-19 23:16:07, QWH-50-70-66.txt, SRLS, 29, 1.088, 0
2026-02-19 23:16:09, QWH-50-70-66.txt, SRLS, 30, 2.095, 0
2026-02-19 23:16:10, QWH-50-70-67.txt, SRLS, 1, 0.325, 0
2026-02-19 23:16:10, QWH-50-70-67.txt, SRLS, 2, 0.368, 0
2026-02-19 23:16:11, QWH-50-70-67.txt, SRLS, 3, 1.036, 0
2026-02-19 23:16:12, QWH-50-70-67.txt, SRLS, 4, 0.368, 0
2026-02-19 23:16:14, QWH-50-70-67.txt, SRLS, 5, 1.824, 0
2026-02-19 23:16:14, QWH-50-70-67.txt, SRLS, 6, 0.312, 0
2026-02-19 23:16:16, QWH-50-70-67.txt, SRLS, 7, 1.363, 0
2026-02-19 23:16:19, QWH-50-70-67.txt, SRLS, 8, 3.015, 0
2026-02-19 23:16:22, QWH-50-70-67.txt, SRLS, 9, 2.641, 0
2026-02-19 23:16:24, QWH-50-70-67.txt, SRLS, 10, 1.914, 0
2026-02-19 23:16:25, QWH-50-70-67.txt, SRLS, 11, 0.880, 0
2026-02-19 23:16:26, QWH-50-70-67.txt, SRLS, 12, 1.006, 0
2026-02-19 23:16:27, QWH-50-70-67.txt, SRLS, 13, 0.656, 0
2026-02-19 23:16:30, QWH-50-70-67.txt, SRLS, 14, 3.709, 0
2026-02-19 23:16:31, QWH-50-70-67.txt, SRLS, 15, 0.933, 0
2026-02-19 23:16:32, QWH-50-70-67.txt, SRLS, 16, 0.448, 0
2026-02-19 23:16:33, QWH-50-70-67.txt, SRLS, 17, 0.795, 0
2026-02-19 23:16:38, QWH-50-70-67.txt, SRLS, 18, 5.098, 0
2026-02-19 23:16:39, QWH-50-70-67.txt, SRLS, 19, 0.625, 0
2026-02-19 23:16:42, QWH-50-70-67.txt, SRLS, 20, 2.492, 0
2026-02-19 23:16:46, QWH-50-70-67.txt, SRLS, 21, 3.868, 0
2026-02-19 23:16:47, QWH-50-70-67.txt, SRLS, 22, 1.305, 0
2026-02-19 23:16:48, QWH-50-70-67.txt, SRLS, 23, 0.952, 0
2026-02-19 23:16:49, QWH-50-70-67.txt, SRLS, 24, 1.067, 0
2026-02-19 23:16:51, QWH-50-70-67.txt, SRLS, 25, 1.932, 0
2026-02-19 23:16:54, QWH-50-70-67.txt, SRLS, 26, 2.144, 0
2026-02-19 23:16:56, QWH-50-70-67.txt, SRLS, 27, 2.265, 0
2026-02-19 23:17:05, QWH-50-70-67.txt, SRLS, 28, 8.844, 0
2026-02-19 23:17:06, QWH-50-70-67.txt, SRLS, 29, 0.686, 0
2026-02-19 23:17:09, QWH-50-70-67.txt, SRLS, 30, 2.732, 0
2026-02-19 23:17:11, QWH-50-70-68.txt, SRLS, 1, 2.254, 0
2026-02-19 23:17:12, QWH-50-70-68.txt, SRLS, 2, 0.848, 0
2026-02-19 23:17:12, QWH-50-70-68.txt, SRLS, 3, 0.438, 0
2026-02-19 23:17:17, QWH-50-70-68.txt, SRLS, 4, 4.799, 0
2026-02-19 23:17:19, QWH-50-70-68.txt, SRLS, 5, 1.957, 0
2026-02-19 23:17:22, QWH-50-70-68.txt, SRLS, 6, 2.411, 0
2026-02-19 23:17:22, QWH-50-70-68.txt, SRLS, 7, 0.346, 0
2026-02-19 23:17:24, QWH-50-70-68.txt, SRLS, 8, 1.704, 0
2026-02-19 23:17:25, QWH-50-70-68.txt, SRLS, 9, 0.734, 0
2026-02-19 23:17:27, QWH-50-70-68.txt, SRLS, 10, 1.293, 0
2026-02-19 23:17:28, QWH-50-70-68.txt, SRLS, 11, 1.715, 0
2026-02-19 23:17:33, QWH-50-70-68.txt, SRLS, 12, 4.955, 0
2026-02-19 23:17:37, QWH-50-70-68.txt, SRLS, 13, 3.170, 0
2026-02-19 23:17:38, QWH-50-70-68.txt, SRLS, 14, 0.683, 0
2026-02-19 23:17:39, QWH-50-70-68.txt, SRLS, 15, 1.251, 0
2026-02-19 23:17:43, QWH-50-70-68.txt, SRLS, 16, 4.155, 0
2026-02-19 23:17:45, QWH-50-70-68.txt, SRLS, 17, 1.979, 0
2026-02-19 23:17:50, QWH-50-70-68.txt, SRLS, 18, 4.389, 0
2026-02-19 23:17:52, QWH-50-70-68.txt, SRLS, 19, 1.621, 0
2026-02-19 23:17:54, QWH-50-70-68.txt, SRLS, 20, 2.687, 0
2026-02-19 23:17:56, QWH-50-70-68.txt, SRLS, 21, 1.104, 0
2026-02-19 23:17:58, QWH-50-70-68.txt, SRLS, 22, 2.576, 0
2026-02-19 23:17:59, QWH-50-70-68.txt, SRLS, 23, 0.452, 0
2026-02-19 23:18:00, QWH-50-70-68.txt, SRLS, 24, 1.384, 0
2026-02-19 23:18:02, QWH-50-70-68.txt, SRLS, 25, 1.213, 0
2026-02-19 23:18:02, QWH-50-70-68.txt, SRLS, 26, 0.321, 0
2026-02-19 23:18:05, QWH-50-70-68.txt, SRLS, 27, 2.207, 0
2026-02-19 23:18:07, QWH-50-70-68.txt, SRLS, 28, 2.788, 0
2026-02-19 23:18:10, QWH-50-70-68.txt, SRLS, 29, 2.212, 0
2026-02-19 23:18:10, QWH-50-70-68.txt, SRLS, 30, 0.507, 0
2026-02-19 23:18:15, QWH-50-70-69.txt, SRLS, 1, 4.486, 0
2026-02-19 23:18:16, QWH-50-70-69.txt, SRLS, 2, 0.852, 0
2026-02-19 23:18:17, QWH-50-70-69.txt, SRLS, 3, 0.516, 0
2026-02-19 23:18:18, QWH-50-70-69.txt, SRLS, 4, 1.613, 0
2026-02-19 23:18:19, QWH-50-70-69.txt, SRLS, 5, 0.800, 0
2026-02-19 23:18:21, QWH-50-70-69.txt, SRLS, 6, 1.589, 0
2026-02-19 23:18:21, QWH-50-70-69.txt, SRLS, 7, 0.315, 0
2026-02-19 23:18:22, QWH-50-70-69.txt, SRLS, 8, 0.577, 0
2026-02-19 23:18:23, QWH-50-70-69.txt, SRLS, 9, 0.401, 0
2026-02-19 23:18:25, QWH-50-70-69.txt, SRLS, 10, 2.221, 0
2026-02-19 23:18:26, QWH-50-70-69.txt, SRLS, 11, 1.016, 0
2026-02-19 23:18:27, QWH-50-70-69.txt, SRLS, 12, 0.736, 0
2026-02-19 23:18:29, QWH-50-70-69.txt, SRLS, 13, 1.339, 0
2026-02-19 23:18:29, QWH-50-70-69.txt, SRLS, 14, 0.397, 0
2026-02-19 23:18:29, QWH-50-70-69.txt, SRLS, 15, 0.299, 0
2026-02-19 23:18:30, QWH-50-70-69.txt, SRLS, 16, 0.536, 0
2026-02-19 23:18:31, QWH-50-70-69.txt, SRLS, 17, 0.730, 0
2026-02-19 23:18:32, QWH-50-70-69.txt, SRLS, 18, 0.695, 0
2026-02-19 23:18:33, QWH-50-70-69.txt, SRLS, 19, 1.109, 0
2026-02-19 23:18:34, QWH-50-70-69.txt, SRLS, 20, 0.422, 0
2026-02-19 23:18:34, QWH-50-70-69.txt, SRLS, 21, 0.473, 0
2026-02-19 23:18:35, QWH-50-70-69.txt, SRLS, 22, 0.300, 0
2026-02-19 23:18:36, QWH-50-70-69.txt, SRLS, 23, 0.822, 0
2026-02-19 23:18:36, QWH-50-70-69.txt, SRLS, 24, 0.371, 0
2026-02-19 23:18:37, QWH-50-70-69.txt, SRLS, 25, 0.617, 0
2026-02-19 23:18:37, QWH-50-70-69.txt, SRLS, 26, 0.457, 0
2026-02-19 23:18:38, QWH-50-70-69.txt, SRLS, 27, 0.311, 0
2026-02-19 23:18:39, QWH-50-70-69.txt, SRLS, 28, 1.116, 0
2026-02-19 23:18:40, QWH-50-70-69.txt, SRLS, 29, 0.310, 0
2026-02-19 23:18:41, QWH-50-70-69.txt, SRLS, 30, 0.927, 0
2026-02-19 23:18:42, QWH-50-70-7.txt, SRLS, 1, 0.971, 0
2026-02-19 23:18:44, QWH-50-70-7.txt, SRLS, 2, 2.566, 0
2026-02-19 23:18:52, QWH-50-70-7.txt, SRLS, 3, 7.679, 0
2026-02-19 23:18:57, QWH-50-70-7.txt, SRLS, 4, 5.033, 0
2026-02-19 23:18:58, QWH-50-70-7.txt, SRLS, 5, 0.269, 0
2026-02-19 23:18:59, QWH-50-70-7.txt, SRLS, 6, 1.398, 0
2026-02-19 23:19:02, QWH-50-70-7.txt, SRLS, 7, 3.117, 0
2026-02-19 23:19:04, QWH-50-70-7.txt, SRLS, 8, 1.132, 0
2026-02-19 23:19:19, QWH-50-70-7.txt, SRLS, 9, 15.250, 0
2026-02-19 23:19:24, QWH-50-70-7.txt, SRLS, 10, 5.280, 0
2026-02-19 23:19:26, QWH-50-70-7.txt, SRLS, 11, 1.348, 0
2026-02-19 23:19:35, QWH-50-70-7.txt, SRLS, 12, 8.708, 0
2026-02-19 23:19:37, QWH-50-70-7.txt, SRLS, 13, 2.204, 0
2026-02-19 23:19:42, QWH-50-70-7.txt, SRLS, 14, 5.092, 0
2026-02-19 23:19:51, QWH-50-70-7.txt, SRLS, 15, 8.247, 0
2026-02-19 23:19:54, QWH-50-70-7.txt, SRLS, 16, 3.371, 0
2026-02-19 23:20:00, QWH-50-70-7.txt, SRLS, 17, 6.158, 0
2026-02-19 23:20:01, QWH-50-70-7.txt, SRLS, 18, 0.460, 0
2026-02-19 23:20:09, QWH-50-70-7.txt, SRLS, 19, 7.450, 0
2026-02-19 23:20:09, QWH-50-70-7.txt, SRLS, 20, 0.810, 0
2026-02-19 23:20:18, QWH-50-70-7.txt, SRLS, 21, 8.383, 0
2026-02-19 23:20:21, QWH-50-70-7.txt, SRLS, 22, 3.068, 0
2026-02-19 23:20:22, QWH-50-70-7.txt, SRLS, 23, 0.395, 0
2026-02-19 23:20:26, QWH-50-70-7.txt, SRLS, 24, 4.441, 0
2026-02-19 23:20:28, QWH-50-70-7.txt, SRLS, 25, 1.230, 0
2026-02-19 23:20:29, QWH-50-70-7.txt, SRLS, 26, 1.520, 0
2026-02-19 23:20:31, QWH-50-70-7.txt, SRLS, 27, 1.884, 0
2026-02-19 23:20:41, QWH-50-70-7.txt, SRLS, 28, 9.154, 0
2026-02-19 23:20:54, QWH-50-70-7.txt, SRLS, 29, 13.390, 0
2026-02-19 23:21:00, QWH-50-70-7.txt, SRLS, 30, 5.348, 0
2026-02-19 23:21:07, QWH-50-70-70.txt, SRLS, 1, 6.999, 0
2026-02-19 23:21:59, QWH-50-70-70.txt, SRLS, 2, 52.566, 0
2026-02-19 23:22:01, QWH-50-70-70.txt, SRLS, 3, 1.766, 0
2026-02-19 23:22:02, QWH-50-70-70.txt, SRLS, 4, 0.647, 0
2026-02-19 23:22:34, QWH-50-70-70.txt, SRLS, 5, 31.441, 0
2026-02-19 23:22:34, QWH-50-70-70.txt, SRLS, 6, 0.543, 0
2026-02-19 23:22:47, QWH-50-70-70.txt, SRLS, 7, 13.100, 0
2026-02-19 23:22:54, QWH-50-70-70.txt, SRLS, 8, 6.101, 0
2026-02-19 23:23:04, QWH-50-70-70.txt, SRLS, 9, 10.425, 0
2026-02-19 23:23:07, QWH-50-70-70.txt, SRLS, 10, 2.653, 0
2026-02-19 23:23:13, QWH-50-70-70.txt, SRLS, 11, 5.768, 0
2026-02-19 23:23:19, QWH-50-70-70.txt, SRLS, 12, 5.962, 0
2026-02-19 23:23:24, QWH-50-70-70.txt, SRLS, 13, 5.029, 0
2026-02-19 23:23:28, QWH-50-70-70.txt, SRLS, 14, 3.582, 0
2026-02-19 23:23:38, QWH-50-70-70.txt, SRLS, 15, 10.610, 0
2026-02-19 23:23:54, QWH-50-70-70.txt, SRLS, 16, 15.050, 0
2026-02-19 23:23:56, QWH-50-70-70.txt, SRLS, 17, 2.618, 0
2026-02-19 23:24:05, QWH-50-70-70.txt, SRLS, 18, 8.668, 0
2026-02-19 23:24:19, QWH-50-70-70.txt, SRLS, 19, 14.050, 0
2026-02-19 23:24:26, QWH-50-70-70.txt, SRLS, 20, 6.119, 0
2026-02-19 23:24:28, QWH-50-70-70.txt, SRLS, 21, 2.112, 0
2026-02-19 23:24:41, QWH-50-70-70.txt, SRLS, 22, 12.928, 0
2026-02-19 23:25:39, QWH-50-70-70.txt, SRLS, 23, 58.145, 0
2026-02-19 23:25:40, QWH-50-70-70.txt, SRLS, 24, 0.644, 0
2026-02-19 23:25:45, QWH-50-70-70.txt, SRLS, 25, 5.515, 0
2026-02-19 23:26:09, QWH-50-70-70.txt, SRLS, 26, 23.220, 0
2026-02-19 23:26:24, QWH-50-70-70.txt, SRLS, 27, 15.305, 0
2026-02-19 23:27:22, QWH-50-70-70.txt, SRLS, 28, 57.448, 0
2026-02-19 23:28:14, QWH-50-70-70.txt, SRLS, 29, 51.848, 0
2026-02-19 23:28:27, QWH-50-70-70.txt, SRLS, 30, 13.618, 0
2026-02-19 23:28:28, QWH-50-70-71.txt, SRLS, 1, 0.838, 0
2026-02-19 23:28:29, QWH-50-70-71.txt, SRLS, 2, 0.547, 0
2026-02-19 23:28:31, QWH-50-70-71.txt, SRLS, 3, 2.169, 0
2026-02-19 23:28:33, QWH-50-70-71.txt, SRLS, 4, 1.386, 0
2026-02-19 23:28:37, QWH-50-70-71.txt, SRLS, 5, 4.076, 0
2026-02-19 23:28:39, QWH-50-70-71.txt, SRLS, 6, 1.592, 0
2026-02-19 23:28:40, QWH-50-70-71.txt, SRLS, 7, 1.491, 0
2026-02-19 23:28:42, QWH-50-70-71.txt, SRLS, 8, 2.000, 0
2026-02-19 23:28:47, QWH-50-70-71.txt, SRLS, 9, 4.796, 0
2026-02-19 23:28:48, QWH-50-70-71.txt, SRLS, 10, 0.346, 0
2026-02-19 23:28:52, QWH-50-70-71.txt, SRLS, 11, 4.126, 0
2026-02-19 23:28:53, QWH-50-70-71.txt, SRLS, 12, 1.189, 0
2026-02-19 23:28:56, QWH-50-70-71.txt, SRLS, 13, 2.408, 0
2026-02-19 23:28:58, QWH-50-70-71.txt, SRLS, 14, 1.503, 0
2026-02-19 23:29:01, QWH-50-70-71.txt, SRLS, 15, 3.766, 0
2026-02-19 23:29:02, QWH-50-70-71.txt, SRLS, 16, 0.506, 0
2026-02-19 23:29:03, QWH-50-70-71.txt, SRLS, 17, 0.386, 0
2026-02-19 23:29:10, QWH-50-70-71.txt, SRLS, 18, 7.717, 0
2026-02-19 23:29:11, QWH-50-70-71.txt, SRLS, 19, 0.919, 0
2026-02-19 23:29:20, QWH-50-70-71.txt, SRLS, 20, 8.034, 0
2026-02-19 23:29:25, QWH-50-70-71.txt, SRLS, 21, 4.904, 0
2026-02-19 23:29:27, QWH-50-70-71.txt, SRLS, 22, 2.177, 0
2026-02-19 23:29:33, QWH-50-70-71.txt, SRLS, 23, 5.492, 0
2026-02-19 23:29:37, QWH-50-70-71.txt, SRLS, 24, 4.062, 0
2026-02-19 23:29:39, QWH-50-70-71.txt, SRLS, 25, 2.086, 0
2026-02-19 23:29:40, QWH-50-70-71.txt, SRLS, 26, 1.241, 0
2026-02-19 23:29:43, QWH-50-70-71.txt, SRLS, 27, 2.403, 0
2026-02-19 23:29:46, QWH-50-70-71.txt, SRLS, 28, 2.816, 0
2026-02-19 23:29:50, QWH-50-70-71.txt, SRLS, 29, 4.269, 0
2026-02-19 23:29:51, QWH-50-70-71.txt, SRLS, 30, 0.657, 0
2026-02-19 23:29:55, QWH-50-70-72.txt, SRLS, 1, 3.558, 0
2026-02-19 23:30:00, QWH-50-70-72.txt, SRLS, 2, 4.849, 0
2026-02-19 23:30:03, QWH-50-70-72.txt, SRLS, 3, 3.082, 0
2026-02-19 23:30:05, QWH-50-70-72.txt, SRLS, 4, 2.590, 0
2026-02-19 23:30:06, QWH-50-70-72.txt, SRLS, 5, 0.648, 0
2026-02-19 23:30:07, QWH-50-70-72.txt, SRLS, 6, 0.516, 0
2026-02-19 23:30:17, QWH-50-70-72.txt, SRLS, 7, 9.634, 0
2026-02-19 23:30:32, QWH-50-70-72.txt, SRLS, 8, 14.963, 0
2026-02-19 23:30:34, QWH-50-70-72.txt, SRLS, 9, 2.075, 0
2026-02-19 23:30:39, QWH-50-70-72.txt, SRLS, 10, 4.757, 0
2026-02-19 23:30:44, QWH-50-70-72.txt, SRLS, 11, 5.113, 0
2026-02-19 23:30:52, QWH-50-70-72.txt, SRLS, 12, 7.652, 0
2026-02-19 23:31:14, QWH-50-70-72.txt, SRLS, 13, 22.601, 0
2026-02-19 23:31:22, QWH-50-70-72.txt, SRLS, 14, 7.452, 0
2026-02-19 23:31:42, QWH-50-70-72.txt, SRLS, 15, 20.160, 0
2026-02-19 23:32:11, QWH-50-70-72.txt, SRLS, 16, 28.744, 0
2026-02-19 23:32:12, QWH-50-70-72.txt, SRLS, 17, 0.939, 0
2026-02-19 23:32:33, QWH-50-70-72.txt, SRLS, 18, 20.191, 0
2026-02-19 23:32:57, QWH-50-70-72.txt, SRLS, 19, 23.971, 0
2026-02-19 23:32:58, QWH-50-70-72.txt, SRLS, 20, 1.630, 0
2026-02-19 23:32:59, QWH-50-70-72.txt, SRLS, 21, 0.988, 0
2026-02-19 23:33:03, QWH-50-70-72.txt, SRLS, 22, 3.285, 0
2026-02-19 23:33:07, QWH-50-70-72.txt, SRLS, 23, 4.359, 0
2026-02-19 23:33:12, QWH-50-70-72.txt, SRLS, 24, 4.080, 0
2026-02-19 23:33:30, QWH-50-70-72.txt, SRLS, 25, 18.478, 0
2026-02-19 23:33:37, QWH-50-70-72.txt, SRLS, 26, 6.826, 0
2026-02-19 23:33:43, QWH-50-70-72.txt, SRLS, 27, 5.934, 0
2026-02-19 23:34:07, QWH-50-70-72.txt, SRLS, 28, 24.041, 0
2026-02-19 23:34:15, QWH-50-70-72.txt, SRLS, 29, 7.854, 0
2026-02-19 23:34:17, QWH-50-70-72.txt, SRLS, 30, 1.914, 0
2026-02-19 23:34:18, QWH-50-70-73.txt, SRLS, 1, 0.606, 0
2026-02-19 23:34:20, QWH-50-70-73.txt, SRLS, 2, 2.307, 0
2026-02-19 23:34:22, QWH-50-70-73.txt, SRLS, 3, 1.243, 0
2026-02-19 23:34:24, QWH-50-70-73.txt, SRLS, 4, 1.950, 0
2026-02-19 23:34:24, QWH-50-70-73.txt, SRLS, 5, 0.129, 0
2026-02-19 23:34:27, QWH-50-70-73.txt, SRLS, 6, 2.639, 0
2026-02-19 23:34:28, QWH-50-70-73.txt, SRLS, 7, 1.452, 0
2026-02-19 23:34:29, QWH-50-70-73.txt, SRLS, 8, 0.880, 0
2026-02-19 23:34:31, QWH-50-70-73.txt, SRLS, 9, 1.430, 0
2026-02-19 23:34:36, QWH-50-70-73.txt, SRLS, 10, 4.531, 0
2026-02-19 23:34:36, QWH-50-70-73.txt, SRLS, 11, 0.740, 0
2026-02-19 23:34:38, QWH-50-70-73.txt, SRLS, 12, 1.491, 0
2026-02-19 23:34:46, QWH-50-70-73.txt, SRLS, 13, 7.599, 0
2026-02-19 23:34:47, QWH-50-70-73.txt, SRLS, 14, 1.516, 0
2026-02-19 23:34:52, QWH-50-70-73.txt, SRLS, 15, 4.201, 0
2026-02-19 23:34:54, QWH-50-70-73.txt, SRLS, 16, 1.934, 0
2026-02-19 23:34:55, QWH-50-70-73.txt, SRLS, 17, 1.477, 0
2026-02-19 23:34:57, QWH-50-70-73.txt, SRLS, 18, 1.251, 0
2026-02-19 23:35:00, QWH-50-70-73.txt, SRLS, 19, 3.318, 0
2026-02-19 23:35:02, QWH-50-70-73.txt, SRLS, 20, 1.314, 0
2026-02-19 23:35:08, QWH-50-70-73.txt, SRLS, 21, 5.990, 0
2026-02-19 23:35:11, QWH-50-70-73.txt, SRLS, 22, 3.323, 0
2026-02-19 23:35:13, QWH-50-70-73.txt, SRLS, 23, 1.332, 0
2026-02-19 23:35:15, QWH-50-70-73.txt, SRLS, 24, 2.185, 0
2026-02-19 23:35:15, QWH-50-70-73.txt, SRLS, 25, 0.498, 0
2026-02-19 23:35:17, QWH-50-70-73.txt, SRLS, 26, 1.725, 0
2026-02-19 23:35:22, QWH-50-70-73.txt, SRLS, 27, 4.499, 0
2026-02-19 23:35:25, QWH-50-70-73.txt, SRLS, 28, 2.691, 0
2026-02-19 23:35:30, QWH-50-70-73.txt, SRLS, 29, 4.951, 0
2026-02-19 23:35:32, QWH-50-70-73.txt, SRLS, 30, 1.567, 0
2026-02-19 23:36:11, QWH-50-70-74.txt, SRLS, 1, 38.971, 0
2026-02-19 23:36:31, QWH-50-70-74.txt, SRLS, 2, 20.530, 0
2026-02-19 23:38:03, QWH-50-70-74.txt, SRLS, 3, 91.421, 0
2026-02-19 23:39:29, QWH-50-70-74.txt, SRLS, 4, 86.467, 0
2026-02-19 23:41:02, QWH-50-70-74.txt, SRLS, 5, 92.478, 0
2026-02-19 23:41:33, QWH-50-70-74.txt, SRLS, 6, 30.534, 0
2026-02-19 23:42:03, QWH-50-70-74.txt, SRLS, 7, 29.999, 0
2026-02-19 23:42:28, QWH-50-70-74.txt, SRLS, 8, 25.070, 0
2026-02-19 23:45:29, QWH-50-70-74.txt, SRLS, 9, 180.756, 0
2026-02-19 23:45:52, QWH-50-70-74.txt, SRLS, 10, 23.257, 0
2026-02-19 23:49:54, QWH-50-70-74.txt, SRLS, 11, 242.023, 0
2026-02-19 23:52:55, QWH-50-70-74.txt, SRLS, 12, 180.664, 0
2026-02-19 23:53:35, QWH-50-70-74.txt, SRLS, 13, 39.308, 0
2026-02-19 23:53:55, QWH-50-70-74.txt, SRLS, 14, 20.392, 0
2026-02-19 23:53:57, QWH-50-70-74.txt, SRLS, 15, 1.543, 0
2026-02-19 23:55:03, QWH-50-70-74.txt, SRLS, 16, 66.235, 0
2026-02-19 23:55:12, QWH-50-70-74.txt, SRLS, 17, 9.289, 0
2026-02-19 23:56:33, QWH-50-70-74.txt, SRLS, 18, 80.072, 0
2026-02-19 23:56:49, QWH-50-70-74.txt, SRLS, 19, 16.376, 0
2026-02-19 23:57:17, QWH-50-70-74.txt, SRLS, 20, 27.507, 0
2026-02-19 23:57:37, QWH-50-70-74.txt, SRLS, 21, 19.734, 0
2026-02-20 00:00:10, QWH-50-70-74.txt, SRLS, 22, 153.728, 0
2026-02-20 00:00:27, QWH-50-70-74.txt, SRLS, 23, 16.708, 0
2026-02-20 00:00:58, QWH-50-70-74.txt, SRLS, 24, 30.322, 0
2026-02-20 00:01:49, QWH-50-70-74.txt, SRLS, 25, 51.400, 0
2026-02-20 00:02:10, QWH-50-70-74.txt, SRLS, 26, 20.268, 0
2026-02-20 00:03:55, QWH-50-70-74.txt, SRLS, 27, 105.490, 0
2026-02-20 00:04:32, QWH-50-70-74.txt, SRLS, 28, 36.514, 0
2026-02-20 00:05:32, QWH-50-70-74.txt, SRLS, 29, 59.857, 0
2026-02-20 00:06:22, QWH-50-70-74.txt, SRLS, 30, 49.806, 0
2026-02-20 00:06:27, QWH-50-70-75.txt, SRLS, 1, 5.247, 0
2026-02-20 00:06:44, QWH-50-70-75.txt, SRLS, 2, 16.485, 0
2026-02-20 00:06:47, QWH-50-70-75.txt, SRLS, 3, 3.610, 0
2026-02-20 00:06:48, QWH-50-70-75.txt, SRLS, 4, 0.913, 0
2026-02-20 00:06:49, QWH-50-70-75.txt, SRLS, 5, 0.743, 0
2026-02-20 00:06:58, QWH-50-70-75.txt, SRLS, 6, 8.024, 0
2026-02-20 00:07:15, QWH-50-70-75.txt, SRLS, 7, 17.255, 0
2026-02-20 00:07:19, QWH-50-70-75.txt, SRLS, 8, 4.312, 0
2026-02-20 00:07:24, QWH-50-70-75.txt, SRLS, 9, 4.796, 0
2026-02-20 00:07:30, QWH-50-70-75.txt, SRLS, 10, 5.841, 0
2026-02-20 00:07:34, QWH-50-70-75.txt, SRLS, 11, 3.333, 0
2026-02-20 00:07:41, QWH-50-70-75.txt, SRLS, 12, 7.342, 0
2026-02-20 00:07:45, QWH-50-70-75.txt, SRLS, 13, 4.177, 0
2026-02-20 00:07:47, QWH-50-70-75.txt, SRLS, 14, 1.028, 0
2026-02-20 00:07:49, QWH-50-70-75.txt, SRLS, 15, 2.725, 0
2026-02-20 00:07:52, QWH-50-70-75.txt, SRLS, 16, 2.676, 0
2026-02-20 00:07:53, QWH-50-70-75.txt, SRLS, 17, 0.313, 0
2026-02-20 00:08:11, QWH-50-70-75.txt, SRLS, 18, 17.960, 0
2026-02-20 00:08:14, QWH-50-70-75.txt, SRLS, 19, 2.678, 0
2026-02-20 00:08:20, QWH-50-70-75.txt, SRLS, 20, 6.350, 0
2026-02-20 00:08:23, QWH-50-70-75.txt, SRLS, 21, 3.011, 0
2026-02-20 00:08:24, QWH-50-70-75.txt, SRLS, 22, 1.115, 0
2026-02-20 00:08:28, QWH-50-70-75.txt, SRLS, 23, 3.825, 0
2026-02-20 00:08:29, QWH-50-70-75.txt, SRLS, 24, 1.022, 0
2026-02-20 00:08:31, QWH-50-70-75.txt, SRLS, 25, 1.799, 0
2026-02-20 00:08:37, QWH-50-70-75.txt, SRLS, 26, 5.955, 0
2026-02-20 00:08:43, QWH-50-70-75.txt, SRLS, 27, 5.152, 0
2026-02-20 00:08:44, QWH-50-70-75.txt, SRLS, 28, 0.744, 0
2026-02-20 00:08:46, QWH-50-70-75.txt, SRLS, 29, 2.043, 0
2026-02-20 00:08:47, QWH-50-70-75.txt, SRLS, 30, 1.012, 0
2026-02-20 00:08:48, QWH-50-70-76.txt, SRLS, 1, 0.776, 0
2026-02-20 00:08:49, QWH-50-70-76.txt, SRLS, 2, 1.094, 0
2026-02-20 00:08:50, QWH-50-70-76.txt, SRLS, 3, 0.539, 0
2026-02-20 00:08:54, QWH-50-70-76.txt, SRLS, 4, 3.698, 0
2026-02-20 00:08:54, QWH-50-70-76.txt, SRLS, 5, 0.735, 0
2026-02-20 00:08:55, QWH-50-70-76.txt, SRLS, 6, 0.409, 0
2026-02-20 00:08:56, QWH-50-70-76.txt, SRLS, 7, 1.262, 0
2026-02-20 00:08:57, QWH-50-70-76.txt, SRLS, 8, 0.313, 0
2026-02-20 00:08:58, QWH-50-70-76.txt, SRLS, 9, 1.397, 0
2026-02-20 00:09:01, QWH-50-70-76.txt, SRLS, 10, 2.389, 0
2026-02-20 00:09:05, QWH-50-70-76.txt, SRLS, 11, 3.750, 0
2026-02-20 00:09:05, QWH-50-70-76.txt, SRLS, 12, 0.543, 0
2026-02-20 00:09:07, QWH-50-70-76.txt, SRLS, 13, 1.492, 0
2026-02-20 00:09:08, QWH-50-70-76.txt, SRLS, 14, 0.910, 0
2026-02-20 00:09:08, QWH-50-70-76.txt, SRLS, 15, 0.391, 0
2026-02-20 00:09:10, QWH-50-70-76.txt, SRLS, 16, 0.950, 0
2026-02-20 00:09:10, QWH-50-70-76.txt, SRLS, 17, 0.522, 0
2026-02-20 00:09:12, QWH-50-70-76.txt, SRLS, 18, 1.388, 0
2026-02-20 00:09:14, QWH-50-70-76.txt, SRLS, 19, 1.893, 0
2026-02-20 00:09:15, QWH-50-70-76.txt, SRLS, 20, 1.601, 0
2026-02-20 00:09:17, QWH-50-70-76.txt, SRLS, 21, 1.330, 0
2026-02-20 00:09:18, QWH-50-70-76.txt, SRLS, 22, 0.467, 0
2026-02-20 00:09:20, QWH-50-70-76.txt, SRLS, 23, 2.496, 0
